   SYN1301,     2.362465,    -2.697201,     0.000000 
   SYN1302,     3.037454,    -2.696702,     0.000000 
   SYN1303,     3.712444,    -2.696079,     0.000000 
   SYN1304,     4.387432,    -2.695330,     0.000000 
   SYN1305,     5.062420,    -2.694458,     0.000000 
   SYN1306,     5.737408,    -2.693461,     0.000000 
   SYN1307,     6.412395,    -2.692339,     0.000000 
   SYN1308,     7.087381,    -2.691094,     0.000000 
   SYN1309,    -7.085095,    -2.018322,     0.000000 
   SYN1310,    -6.410325,    -2.019256,     0.000000 
   SYN1311,    -5.735555,    -2.020097,     0.000000 
   SYN1312,    -5.060785,    -2.020844,     0.000000 
   SYN1313,    -4.386014,    -2.021499,     0.000000 
   SYN1314,    -3.711243,    -2.022059,     0.000000 
   SYN1315,    -3.036472,    -2.022527,     0.000000 
   SYN1316,    -2.361701,    -2.022901,     0.000000 
   SYN1317,    -1.686929,    -2.023181,     0.000000 
   SYN1318,    -1.012158,    -2.023368,     0.000000 
   SYN1319,    -0.337386,    -2.023462,     0.000000 
   SYN1320,     0.337386,    -2.023462,     0.000000 
   SYN1321,     1.012158,    -2.023368,     0.000000 
   SYN1322,     1.686929,    -2.023181,     0.000000 
   SYN1323,     2.361701,    -2.022901,     0.000000 
   SYN1324,     3.036472,    -2.022527,     0.000000 
   SYN1325,     3.711243,    -2.022059,     0.000000 
   SYN1326,     4.386014,    -2.021499,     0.000000 
   SYN1327,     5.060785,    -2.020844,     0.000000 
   SYN1328,     5.735555,    -2.020097,     0.000000 
   SYN1329,     6.410325,    -2.019256,     0.000000 
   SYN1330,     7.085095,    -2.018322,     0.000000 
   SYN1331,    -7.083463,    -1.345549,     0.000000 
   SYN1332,    -6.408848,    -1.346172,     0.000000 
   SYN1333,    -5.734233,    -1.346732,     0.000000 
   SYN1334,    -5.059618,    -1.347230,     0.000000 
   SYN1335,    -4.385002,    -1.347666,     0.000000 
   SYN1336,    -3.710387,    -1.348040,     0.000000 
   SYN1337,    -3.035771,    -1.348351,     0.000000 
   SYN1338,    -2.361155,    -1.348601,     0.000000 
   SYN1339,    -1.686540,    -1.348788,     0.000000 
   SYN1340,    -1.011924,    -1.348912,     0.000000 
